customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
CUST-0026577,-23,1,1147.02,4,1,1,6,Low-Value
CUST-0026595,192,2,2853.7999999999997,1,1,2,4,Low-Value
CUST-0026622,34,5,7037.13,3,4,4,11,High-Value
CUST-0026632,172,4,5576.5199999999995,1,3,3,7,Mid-Value
CUST-0026635,-30,5,5784.14,4,4,4,12,High-Value
CUST-0026650,14,1,150.0,3,1,1,5,Low-Value
CUST-0026654,92,4,5117.59,2,3,3,8,Mid-Value
CUST-0026661,103,3,4031.96,2,2,3,7,Mid-Value
CUST-0026662,4,4,3836.2799999999997,3,3,2,8,Mid-Value
CUST-0026670,199,3,5522.47,1,2,3,6,Low-Value
CUST-0026671,184,4,2323.44,1,3,1,5,Low-Value
CUST-0026674,-22,3,3958.0299999999997,4,2,2,8,Mid-Value
CUST-0026677,-43,2,1824.3999999999999,4,1,1,6,Low-Value
CUST-0026690,59,5,7538.54,3,4,4,11,High-Value
CUST-0026705,121,5,9003.4,2,4,4,10,High-Value
CUST-0026708,270,3,4199.54,1,2,3,6,Low-Value
CUST-0026772,184,2,3602.5299999999997,1,1,2,4,Low-Value
CUST-0026790,150,4,3931.4700000000003,2,3,2,7,Mid-Value
CUST-0026843,57,3,3745.08,3,2,2,7,Mid-Value
CUST-0026847,9,3,6030.68,3,2,4,9,Mid-Value
CUST-0026849,133,3,3227.65,2,2,2,6,Low-Value
CUST-0026853,159,5,7068.65,2,4,4,10,High-Value
CUST-0026867,82,7,11168.46,2,4,4,10,High-Value
CUST-0026906,218,2,1363.9,1,1,1,3,Low-Value
CUST-0026935,158,3,2182.1000000000004,2,2,1,5,Low-Value
CUST-0026941,-27,2,3481.77,4,1,2,7,Mid-Value
CUST-0026944,11,1,1728.28,3,1,1,5,Low-Value
CUST-0026956,11,4,6248.05,3,3,4,10,High-Value
CUST-0026960,-11,2,2836.8199999999997,4,1,2,7,Mid-Value
CUST-0026964,134,4,5217.22,2,3,3,8,Mid-Value
CUST-0026978,219,3,3732.55,1,2,2,5,Low-Value
CUST-0026985,-11,4,4831.46,4,3,3,10,High-Value
CUST-0027022,9,4,5581.67,3,3,3,9,Mid-Value
CUST-0027030,318,1,581.89,1,1,1,3,Low-Value
CUST-0027033,-34,3,3910.6800000000003,4,2,2,8,Mid-Value
CUST-0027035,85,2,3303.51,2,1,2,5,Low-Value
CUST-0027041,13,1,1071.43,3,1,1,5,Low-Value
CUST-0027044,-21,2,2924.56,4,1,2,7,Mid-Value
CUST-0027054,-42,2,2138.77,4,1,1,6,Low-Value
CUST-0027091,-22,3,2649.54,4,2,2,8,Mid-Value
CUST-0027100,-5,3,6352.68,4,2,4,10,High-Value
CUST-0027120,9,3,4777.61,3,2,3,8,Mid-Value
CUST-0027121,-7,3,5034.52,4,2,3,9,Mid-Value
CUST-0027132,-33,4,3729.18,4,3,2,9,Mid-Value
CUST-0027136,30,4,4740.84,3,3,3,9,Mid-Value
CUST-0027147,106,2,3236.71,2,1,2,5,Low-Value
CUST-0027182,25,5,8091.06,3,4,4,11,High-Value
CUST-0027213,167,2,3227.91,2,1,2,5,Low-Value
CUST-0027220,-2,4,5015.38,4,3,3,10,High-Value
CUST-0027237,248,3,5159.47,1,2,3,6,Low-Value
CUST-0027260,226,2,3597.4,1,1,2,4,Low-Value
CUST-0027266,176,6,9157.27,1,4,4,9,Mid-Value
CUST-0027272,106,3,3954.8900000000003,2,2,2,6,Low-Value
CUST-0027277,259,2,4044.74,1,1,3,5,Low-Value
CUST-0027329,232,2,2865.7200000000003,1,1,2,4,Low-Value
CUST-0027331,275,2,2935.6099999999997,1,1,2,4,Low-Value
CUST-0027347,7,5,7659.07,3,4,4,11,High-Value
CUST-0027361,7,1,1944.05,3,1,1,5,Low-Value
CUST-0027383,188,2,2654.3,1,1,2,4,Low-Value
CUST-0027412,52,1,586.27,3,1,1,5,Low-Value
CUST-0027413,66,4,6835.549999999999,3,3,4,10,High-Value
CUST-0027436,131,4,4865.99,2,3,3,8,Mid-Value
CUST-0027480,-9,1,1322.7,4,1,1,6,Low-Value
CUST-0027486,19,4,4452.969999999999,3,3,3,9,Mid-Value
CUST-0027541,241,3,4332.27,1,2,3,6,Low-Value
CUST-0027551,44,4,5162.67,3,3,3,9,Mid-Value
CUST-0027582,-25,3,4307.02,4,2,3,9,Mid-Value
CUST-0027589,249,4,5271.4,1,3,3,7,Mid-Value
CUST-0027591,172,3,4938.360000000001,1,2,3,6,Low-Value
CUST-0027623,67,2,3614.08,3,1,2,6,Low-Value
CUST-0027624,312,2,4950.58,1,1,3,5,Low-Value
CUST-0027662,100,2,3129.94,2,1,2,5,Low-Value
CUST-0027671,339,2,3928.15,1,1,2,4,Low-Value
CUST-0027675,164,2,4632.950000000001,2,1,3,6,Low-Value
CUST-0027691,185,1,2037.53,1,1,1,3,Low-Value
CUST-0027713,119,3,5016.27,2,2,3,7,Mid-Value
CUST-0027754,-41,4,8976.94,4,3,4,11,High-Value
CUST-0027765,-5,3,3637.67,4,2,2,8,Mid-Value
CUST-0027784,76,2,3217.07,3,1,2,6,Low-Value
CUST-0027801,-29,1,1992.49,4,1,1,6,Low-Value
CUST-0027827,201,3,3664.98,1,2,2,5,Low-Value
CUST-0027840,4,5,6454.13,3,4,4,11,High-Value
CUST-0027866,-23,2,3190.5,4,1,2,7,Mid-Value
CUST-0027875,23,2,3071.5600000000004,3,1,2,6,Low-Value
CUST-0027939,135,3,2637.24,2,2,2,6,Low-Value
CUST-0027952,-20,3,4636.09,4,2,3,9,Mid-Value
CUST-0027985,132,3,5062.65,2,2,3,7,Mid-Value
CUST-0027992,90,2,3742.7,2,1,2,5,Low-Value
CUST-0028009,244,3,4347.0,1,2,3,6,Low-Value
CUST-0028025,184,2,3279.96,1,1,2,4,Low-Value
CUST-0028026,125,5,7888.210000000001,2,4,4,10,High-Value
CUST-0028030,238,2,3462.75,1,1,2,4,Low-Value
CUST-0028033,210,4,5772.95,1,3,4,8,Mid-Value
CUST-0028044,163,6,7151.54,2,4,4,10,High-Value
CUST-0028056,70,4,8078.49,3,3,4,10,High-Value
CUST-0028057,181,4,6324.219999999999,1,3,4,8,Mid-Value
CUST-0028063,182,1,1520.47,1,1,1,3,Low-Value
CUST-0028064,-6,2,3557.42,4,1,2,7,Mid-Value
CUST-0028071,106,5,5345.92,2,4,3,9,Mid-Value
CUST-0028134,224,1,1810.72,1,1,1,3,Low-Value
CUST-0028152,25,2,3406.35,3,1,2,6,Low-Value
CUST-0028184,139,3,3051.88,2,2,2,6,Low-Value
CUST-0028195,63,5,7505.88,3,4,4,11,High-Value
CUST-0028197,25,1,1290.49,3,1,1,5,Low-Value
CUST-0028207,278,2,3271.09,1,1,2,4,Low-Value
CUST-0028248,-37,5,6385.16,4,4,4,12,High-Value
CUST-0028259,225,3,4497.16,1,2,3,6,Low-Value
CUST-0028261,116,2,1142.16,2,1,1,4,Low-Value
CUST-0028262,169,3,3232.3799999999997,2,2,2,6,Low-Value
CUST-0028275,243,3,4034.8999999999996,1,2,3,6,Low-Value
CUST-0028284,-18,2,2562.11,4,1,2,7,Mid-Value
CUST-0028293,151,3,2254.47,2,2,1,5,Low-Value
CUST-0028299,7,5,7647.82,3,4,4,11,High-Value
CUST-0028306,207,1,150.0,1,1,1,3,Low-Value
CUST-0028313,91,4,6757.98,2,3,4,9,Mid-Value
CUST-0028357,177,3,5197.13,1,2,3,6,Low-Value
CUST-0028366,-45,4,5189.16,4,3,3,10,High-Value
CUST-0028382,37,5,9114.94,3,4,4,11,High-Value
CUST-0028396,305,2,2691.71,1,1,2,4,Low-Value
CUST-0028403,185,2,2969.4399999999996,1,1,2,4,Low-Value
CUST-0028447,-12,4,7517.52,4,3,4,11,High-Value
CUST-0028497,86,5,6188.34,2,4,4,10,High-Value
CUST-0028506,180,5,7704.59,1,4,4,9,Mid-Value
CUST-0028522,111,1,1169.83,2,1,1,4,Low-Value
CUST-0028534,-30,3,4028.46,4,2,3,9,Mid-Value
CUST-0028538,-18,3,5605.37,4,2,3,9,Mid-Value
CUST-0028547,256,2,1751.52,1,1,1,3,Low-Value
CUST-0028562,-12,2,2688.4,4,1,2,7,Mid-Value
CUST-0028576,94,1,1868.99,2,1,1,4,Low-Value
CUST-0028582,-19,2,1888.71,4,1,1,6,Low-Value
CUST-0028615,101,3,6183.41,2,2,4,8,Mid-Value
CUST-0028631,324,2,2641.08,1,1,2,4,Low-Value
CUST-0028667,186,4,8133.09,1,3,4,8,Mid-Value
CUST-0028702,9,4,6915.39,3,3,4,10,High-Value
CUST-0028713,6,1,2126.82,3,1,1,5,Low-Value
CUST-0028714,238,2,2546.59,1,1,1,3,Low-Value
CUST-0028721,117,4,5762.67,2,3,4,9,Mid-Value
CUST-0028730,194,4,8105.16,1,3,4,8,Mid-Value
CUST-0028752,144,2,3668.4399999999996,2,1,2,5,Low-Value
CUST-0028782,92,5,8172.46,2,4,4,10,High-Value
CUST-0028794,-30,5,6941.79,4,4,4,12,High-Value
CUST-0028805,74,2,2339.7,3,1,1,5,Low-Value
CUST-0028810,-29,2,3071.27,4,1,2,7,Mid-Value
CUST-0028825,0,2,3858.9,3,1,2,6,Low-Value
CUST-0028880,11,4,7351.23,3,3,4,10,High-Value
CUST-0028881,29,3,4312.78,3,2,3,8,Mid-Value
CUST-0028940,18,5,7785.77,3,4,4,11,High-Value
CUST-0028951,-40,3,3345.6800000000003,4,2,2,8,Mid-Value
CUST-0028981,85,4,4665.16,2,3,3,8,Mid-Value
CUST-0028994,176,2,3097.62,1,1,2,4,Low-Value
CUST-0029046,-24,1,1828.24,4,1,1,6,Low-Value
CUST-0029048,-10,2,3098.02,4,1,2,7,Mid-Value
CUST-0029064,215,4,4814.56,1,3,3,7,Mid-Value
CUST-0029098,-33,3,4740.110000000001,4,2,3,9,Mid-Value
CUST-0029101,231,2,2220.19,1,1,1,3,Low-Value
CUST-0029117,-7,4,2998.61,4,3,2,9,Mid-Value
CUST-0029119,104,4,4113.78,2,3,3,8,Mid-Value
CUST-0029139,233,2,3878.4300000000003,1,1,2,4,Low-Value
CUST-0029148,269,3,3462.3199999999997,1,2,2,5,Low-Value
CUST-0029216,314,2,2291.13,1,1,1,3,Low-Value
CUST-0029237,221,1,2147.16,1,1,1,3,Low-Value
CUST-0029297,141,6,8050.629999999999,2,4,4,10,High-Value
CUST-0029319,225,2,800.45,1,1,1,3,Low-Value
CUST-0029331,-29,1,1694.81,4,1,1,6,Low-Value
CUST-0029343,183,6,10635.51,1,4,4,9,Mid-Value
CUST-0029435,10,5,6117.01,3,4,4,11,High-Value
CUST-0029468,80,6,8454.58,2,4,4,10,High-Value
CUST-0029477,-11,2,2578.73,4,1,2,7,Mid-Value
CUST-0029480,174,3,4137.969999999999,1,2,3,6,Low-Value
CUST-0029493,-34,2,2701.23,4,1,2,7,Mid-Value
CUST-0029518,-1,1,2015.53,4,1,1,6,Low-Value
CUST-0029550,132,5,8056.389999999999,2,4,4,10,High-Value
CUST-0029560,-11,2,2489.85,4,1,1,6,Low-Value
CUST-0029576,-22,3,4120.98,4,2,3,9,Mid-Value
CUST-0029582,310,1,1420.95,1,1,1,3,Low-Value
CUST-0029640,46,4,3377.46,3,3,2,8,Mid-Value
CUST-0029650,230,2,1441.03,1,1,1,3,Low-Value
CUST-0029654,-14,1,2491.16,4,1,1,6,Low-Value
CUST-0029687,11,1,1614.44,3,1,1,5,Low-Value
CUST-0029720,0,3,3433.7,3,2,2,7,Mid-Value
CUST-0029752,208,4,6887.53,1,3,4,8,Mid-Value
CUST-0029830,127,3,3937.9,2,2,2,6,Low-Value
CUST-0029836,86,2,1468.61,2,1,1,4,Low-Value
CUST-0029892,144,3,4234.95,2,2,3,7,Mid-Value
CUST-0029945,0,2,1719.21,3,1,1,5,Low-Value
CUST-0029948,94,3,5447.13,2,2,3,7,Mid-Value
CUST-0029970,70,2,2441.12,3,1,1,5,Low-Value
CUST-0029991,56,5,6969.83,3,4,4,11,High-Value
CUST-0029992,244,3,4098.36,1,2,3,6,Low-Value
CUST-0030013,300,2,2926.44,1,1,2,4,Low-Value
CUST-0030021,159,2,1001.54,2,1,1,4,Low-Value
CUST-0030034,83,4,6068.48,2,3,4,9,Mid-Value
CUST-0030049,186,3,4109.88,1,2,3,6,Low-Value
CUST-0030068,-23,2,2999.3,4,1,2,7,Mid-Value
CUST-0030098,-33,2,3281.34,4,1,2,7,Mid-Value
CUST-0030113,290,3,4527.85,1,2,3,6,Low-Value
CUST-0030120,58,2,3277.45,3,1,2,6,Low-Value
CUST-0030139,182,4,5202.13,1,3,3,7,Mid-Value
CUST-0030154,45,4,5004.74,3,3,3,9,Mid-Value
CUST-0030164,40,4,7531.81,3,3,4,10,High-Value
CUST-0030178,-12,5,7102.91,4,4,4,12,High-Value
CUST-0030184,4,3,4608.79,3,2,3,8,Mid-Value
CUST-0030187,166,5,6057.34,2,4,4,10,High-Value
CUST-0030240,13,5,8018.13,3,4,4,11,High-Value
CUST-0030244,134,6,12779.79,2,4,4,10,High-Value
CUST-0030263,-42,2,3180.29,4,1,2,7,Mid-Value
CUST-0030301,168,2,3974.12,2,1,2,5,Low-Value
CUST-0030302,-16,1,1906.0,4,1,1,6,Low-Value
CUST-0030362,-35,3,5210.05,4,2,3,9,Mid-Value
CUST-0030374,16,1,2048.97,3,1,1,5,Low-Value
CUST-0030387,256,4,6834.450000000001,1,3,4,8,Mid-Value
CUST-0030389,-29,3,3479.7799999999997,4,2,2,8,Mid-Value
CUST-0030401,6,2,1897.49,3,1,1,5,Low-Value
CUST-0030412,34,3,5421.91,3,2,3,8,Mid-Value
CUST-0030415,84,2,2876.9700000000003,2,1,2,5,Low-Value
CUST-0030417,-18,4,6475.8,4,3,4,11,High-Value
CUST-0030435,68,3,4432.2699999999995,3,2,3,8,Mid-Value
CUST-0030436,117,2,2486.1,2,1,1,4,Low-Value
CUST-0030444,227,2,3320.87,1,1,2,4,Low-Value
CUST-0030463,148,2,3706.92,2,1,2,5,Low-Value
CUST-0030465,87,3,3658.52,2,2,2,6,Low-Value
CUST-0030484,167,1,1756.23,2,1,1,4,Low-Value
CUST-0030496,12,3,3723.91,3,2,2,7,Mid-Value
CUST-0030526,196,4,6564.53,1,3,4,8,Mid-Value
CUST-0030530,-26,2,2659.31,4,1,2,7,Mid-Value
CUST-0030559,74,2,3554.69,3,1,2,6,Low-Value
CUST-0030578,72,5,6978.97,3,4,4,11,High-Value
CUST-0030629,33,2,1798.69,3,1,1,5,Low-Value
CUST-0030635,-26,4,4809.139999999999,4,3,3,10,High-Value
CUST-0030643,237,1,1909.7,1,1,1,3,Low-Value
CUST-0030667,-23,3,4944.34,4,2,3,9,Mid-Value
CUST-0030684,155,5,7180.82,2,4,4,10,High-Value
CUST-0030686,-35,2,3728.16,4,1,2,7,Mid-Value
CUST-0030691,120,5,6845.26,2,4,4,10,High-Value
CUST-0030698,5,5,5717.76,3,4,4,11,High-Value
CUST-0030702,-26,4,5784.9400000000005,4,3,4,11,High-Value
CUST-0030738,93,3,3996.46,2,2,3,7,Mid-Value
CUST-0030755,125,5,6870.610000000001,2,4,4,10,High-Value
CUST-0030756,17,4,6158.84,3,3,4,10,High-Value
CUST-0030769,-24,2,1488.24,4,1,1,6,Low-Value
CUST-0030791,8,2,4164.82,3,1,3,7,Mid-Value
CUST-0030798,131,3,3591.6000000000004,2,2,2,6,Low-Value
CUST-0030824,239,3,4121.71,1,2,3,6,Low-Value
CUST-0030836,-5,2,1830.9499999999998,4,1,1,6,Low-Value
CUST-0030867,147,5,7133.35,2,4,4,10,High-Value
CUST-0030880,40,4,4932.88,3,3,3,9,Mid-Value
CUST-0030912,165,6,6235.07,2,4,4,10,High-Value
CUST-0030918,-43,4,7457.52,4,3,4,11,High-Value
CUST-0030919,245,3,4685.75,1,2,3,6,Low-Value
CUST-0030926,19,4,7077.58,3,3,4,10,High-Value
CUST-0030933,-34,4,5878.16,4,3,4,11,High-Value
CUST-0030934,-2,3,3330.39,4,2,2,8,Mid-Value
CUST-0030940,-9,1,1512.63,4,1,1,6,Low-Value
CUST-0030963,232,1,1436.73,1,1,1,3,Low-Value
CUST-0030979,-34,1,1211.31,4,1,1,6,Low-Value
CUST-0031041,234,2,2631.1,1,1,2,4,Low-Value
CUST-0031045,-33,7,9151.78,4,4,4,12,High-Value
CUST-0031061,-33,1,1265.29,4,1,1,6,Low-Value
CUST-0031066,192,2,3280.88,1,1,2,4,Low-Value
CUST-0031072,215,4,4672.52,1,3,3,7,Mid-Value
CUST-0031074,54,5,6344.45,3,4,4,11,High-Value
CUST-0031088,-43,3,7482.4,4,2,4,10,High-Value
CUST-0031117,20,1,1701.37,3,1,1,5,Low-Value
CUST-0031141,64,5,7387.41,3,4,4,11,High-Value
CUST-0031142,-12,1,614.07,4,1,1,6,Low-Value
CUST-0031185,-41,3,5074.42,4,2,3,9,Mid-Value
CUST-0031192,130,3,2998.17,2,2,2,6,Low-Value
CUST-0031198,117,4,4777.26,2,3,3,8,Mid-Value
CUST-0031202,25,5,4053.2599999999998,3,4,3,10,High-Value
CUST-0031284,144,3,6063.85,2,2,4,8,Mid-Value
CUST-0031290,168,5,7385.91,2,4,4,10,High-Value
CUST-0031309,85,5,6344.57,2,4,4,10,High-Value
CUST-0031350,319,1,1993.62,1,1,1,3,Low-Value
CUST-0031378,80,5,10778.880000000001,2,4,4,10,High-Value
CUST-0031409,-23,7,9744.84,4,4,4,12,High-Value
CUST-0031467,10,4,4248.7,3,3,3,9,Mid-Value
CUST-0031468,-1,2,3451.0699999999997,4,1,2,7,Mid-Value
CUST-0031474,155,4,4987.4,2,3,3,8,Mid-Value
CUST-0031487,205,1,1567.99,1,1,1,3,Low-Value
CUST-0031513,18,4,7154.3099999999995,3,3,4,10,High-Value
CUST-0031588,4,3,4268.65,3,2,3,8,Mid-Value
CUST-0031591,-33,1,1291.02,4,1,1,6,Low-Value
CUST-0031608,107,3,4236.35,2,2,3,7,Mid-Value
CUST-0031611,-21,5,9737.56,4,4,4,12,High-Value
CUST-0031646,313,3,5561.53,1,2,3,6,Low-Value
CUST-0031675,309,1,1580.81,1,1,1,3,Low-Value
CUST-0031694,6,2,2315.6000000000004,3,1,1,5,Low-Value
CUST-0031700,259,1,1672.64,1,1,1,3,Low-Value
CUST-0031708,260,3,3836.09,1,2,2,5,Low-Value
CUST-0031720,27,8,11340.460000000001,3,4,4,11,High-Value
CUST-0031724,32,3,6022.12,3,2,4,9,Mid-Value
CUST-0031730,146,3,3735.4,2,2,2,6,Low-Value
CUST-0031738,-36,3,5880.37,4,2,4,10,High-Value
CUST-0031768,185,4,5426.21,1,3,3,7,Mid-Value
CUST-0031799,171,3,4341.15,1,2,3,6,Low-Value
CUST-0031820,46,4,3843.29,3,3,2,8,Mid-Value
CUST-0031821,-45,4,4233.4400000000005,4,3,3,10,High-Value
CUST-0031846,245,5,6788.68,1,4,4,9,Mid-Value
CUST-0031922,201,1,1697.12,1,1,1,3,Low-Value
CUST-0031943,129,5,7466.25,2,4,4,10,High-Value
CUST-0031962,17,6,8752.59,3,4,4,11,High-Value
CUST-0031964,280,1,1752.51,1,1,1,3,Low-Value
CUST-0031969,303,3,2667.5299999999997,1,2,2,5,Low-Value
CUST-0032000,69,8,12067.73,3,4,4,11,High-Value
CUST-0032004,-41,5,7821.86,4,4,4,12,High-Value
CUST-0032017,-10,2,2489.04,4,1,1,6,Low-Value
CUST-0032033,-13,2,2264.19,4,1,1,6,Low-Value
CUST-0032045,78,5,7079.17,3,4,4,11,High-Value
CUST-0032071,42,5,6416.15,3,4,4,11,High-Value
CUST-0032073,244,3,3413.95,1,2,2,5,Low-Value
CUST-0032092,177,3,4297.29,1,2,3,6,Low-Value
CUST-0032146,-13,3,6631.32,4,2,4,10,High-Value
CUST-0032151,106,4,5466.469999999999,2,3,3,8,Mid-Value
CUST-0032157,-29,3,4222.46,4,2,3,9,Mid-Value
CUST-0032166,307,1,1560.33,1,1,1,3,Low-Value
CUST-0032185,17,1,854.31,3,1,1,5,Low-Value
CUST-0032247,15,1,1841.32,3,1,1,5,Low-Value
CUST-0032263,-5,2,3083.27,4,1,2,7,Mid-Value
CUST-0032363,-38,5,9206.92,4,4,4,12,High-Value
CUST-0032380,155,3,3904.28,2,2,2,6,Low-Value
CUST-0032399,188,5,7600.45,1,4,4,9,Mid-Value
CUST-0032409,-38,2,1662.88,4,1,1,6,Low-Value
CUST-0032421,137,3,5374.93,2,2,3,7,Mid-Value
CUST-0032476,-27,3,5451.93,4,2,3,9,Mid-Value
CUST-0032502,178,4,6682.53,1,3,4,8,Mid-Value
CUST-0032521,-3,2,5009.43,4,1,3,8,Mid-Value
CUST-0032548,7,2,2673.55,3,1,2,6,Low-Value
CUST-0032567,28,1,1168.09,3,1,1,5,Low-Value
CUST-0032591,127,3,6009.280000000001,2,2,4,8,Mid-Value
CUST-0032599,81,4,4786.1900000000005,2,3,3,8,Mid-Value
CUST-0032609,-23,2,3352.1099999999997,4,1,2,7,Mid-Value
CUST-0032637,241,2,3831.13,1,1,2,4,Low-Value
CUST-0032658,133,5,8339.59,2,4,4,10,High-Value
CUST-0032672,-23,5,6334.57,4,4,4,12,High-Value
CUST-0032705,183,3,2848.53,1,2,2,5,Low-Value
CUST-0032706,96,3,4609.58,2,2,3,7,Mid-Value
CUST-0032707,65,3,4829.35,3,2,3,8,Mid-Value
CUST-0032727,178,3,3727.71,1,2,2,5,Low-Value
CUST-0032729,-41,2,2080.02,4,1,1,6,Low-Value
CUST-0032742,215,3,3593.3999999999996,1,2,2,5,Low-Value
CUST-0032743,163,2,4161.83,2,1,3,6,Low-Value
CUST-0032762,22,2,2085.29,3,1,1,5,Low-Value
CUST-0032768,286,2,2192.71,1,1,1,3,Low-Value
CUST-0032779,128,5,7882.1900000000005,2,4,4,10,High-Value
CUST-0032781,74,4,7179.04,3,3,4,10,High-Value
CUST-0032823,-38,3,5124.51,4,2,3,9,Mid-Value
CUST-0032826,153,1,2284.32,2,1,1,4,Low-Value
CUST-0032847,-30,6,12047.58,4,4,4,12,High-Value
CUST-0032849,41,2,2489.9300000000003,3,1,1,5,Low-Value
CUST-0032859,144,2,3086.79,2,1,2,5,Low-Value
CUST-0032866,53,3,3550.64,3,2,2,7,Mid-Value
CUST-0032906,337,1,1503.82,1,1,1,3,Low-Value
CUST-0032926,361,2,3426.29,1,1,2,4,Low-Value
CUST-0032933,88,2,3414.62,2,1,2,5,Low-Value
CUST-0032964,-33,2,3618.2699999999995,4,1,2,7,Mid-Value
CUST-0032971,306,2,2704.24,1,1,2,4,Low-Value
CUST-0033045,120,2,3666.52,2,1,2,5,Low-Value
CUST-0033055,246,4,7689.71,1,3,4,8,Mid-Value
CUST-0033057,31,4,5812.14,3,3,4,10,High-Value
CUST-0033066,90,1,2231.94,2,1,1,4,Low-Value
CUST-0033072,204,3,5658.219999999999,1,2,4,7,Mid-Value
CUST-0033081,212,3,3866.52,1,2,2,5,Low-Value
CUST-0033096,92,2,2519.26,2,1,1,4,Low-Value
CUST-0033100,34,7,8713.65,3,4,4,11,High-Value
CUST-0033120,-7,3,3416.2999999999997,4,2,2,8,Mid-Value
CUST-0033141,8,2,2812.1800000000003,3,1,2,6,Low-Value
CUST-0033156,268,1,599.56,1,1,1,3,Low-Value
CUST-0033185,152,2,2624.74,2,1,2,5,Low-Value
CUST-0033193,288,2,2179.46,1,1,1,3,Low-Value
CUST-0033244,-10,4,5840.68,4,3,4,11,High-Value
CUST-0033245,-14,2,3097.62,4,1,2,7,Mid-Value
CUST-0033283,159,2,1783.62,2,1,1,4,Low-Value
CUST-0033289,249,3,4850.63,1,2,3,6,Low-Value
CUST-0033297,62,2,3764.0099999999998,3,1,2,6,Low-Value
CUST-0033355,157,1,1300.09,2,1,1,4,Low-Value
CUST-0033375,107,2,2465.8,2,1,1,4,Low-Value
CUST-0033395,140,4,5807.31,2,3,4,9,Mid-Value
CUST-0033413,-45,3,4621.0599999999995,4,2,3,9,Mid-Value
CUST-0033418,202,2,1752.5500000000002,1,1,1,3,Low-Value
CUST-0033427,29,2,2722.34,3,1,2,6,Low-Value
CUST-0033448,-32,5,9768.93,4,4,4,12,High-Value
CUST-0033470,103,4,7193.33,2,3,4,9,Mid-Value
CUST-0033493,-36,4,5662.92,4,3,4,11,High-Value
CUST-0033495,-14,1,2055.43,4,1,1,6,Low-Value
CUST-0033566,192,2,2100.5099999999998,1,1,1,3,Low-Value
CUST-0033569,119,5,9157.130000000001,2,4,4,10,High-Value
CUST-0033600,-23,3,5507.74,4,2,3,9,Mid-Value
CUST-0033601,33,5,6959.09,3,4,4,11,High-Value
CUST-0033641,305,1,1894.16,1,1,1,3,Low-Value
CUST-0033677,-15,2,3394.66,4,1,2,7,Mid-Value
CUST-0033702,145,4,5897.3099999999995,2,3,4,9,Mid-Value
CUST-0033706,208,3,4468.9,1,2,3,6,Low-Value
CUST-0033715,151,4,7227.960000000001,2,3,4,9,Mid-Value
CUST-0033743,-8,2,4647.65,4,1,3,8,Mid-Value
CUST-0033772,56,2,3236.12,3,1,2,6,Low-Value
CUST-0033803,128,2,3999.78,2,1,3,6,Low-Value
CUST-0033805,234,3,5347.469999999999,1,2,3,6,Low-Value
CUST-0033829,-41,3,3871.25,4,2,2,8,Mid-Value
CUST-0033837,163,3,4861.44,2,2,3,7,Mid-Value
CUST-0033859,-11,4,4610.79,4,3,3,10,High-Value
CUST-0033896,37,2,2813.6,3,1,2,6,Low-Value
CUST-0033898,242,4,4468.81,1,3,3,7,Mid-Value
CUST-0033909,-21,2,3540.52,4,1,2,7,Mid-Value
CUST-0033910,202,2,2651.51,1,1,2,4,Low-Value
CUST-0033921,35,7,13626.91,3,4,4,11,High-Value
CUST-0033967,121,3,4418.05,2,2,3,7,Mid-Value
CUST-0033970,92,3,5287.86,2,2,3,7,Mid-Value
CUST-0033976,19,5,6799.14,3,4,4,11,High-Value
CUST-0033979,6,3,3540.28,3,2,2,7,Mid-Value
CUST-0033984,148,2,3294.32,2,1,2,5,Low-Value
CUST-0033992,123,3,5612.95,2,2,3,7,Mid-Value
CUST-0034073,-32,5,8536.93,4,4,4,12,High-Value
CUST-0034099,10,5,3936.85,3,4,2,9,Mid-Value
CUST-0034111,84,1,1980.06,2,1,1,4,Low-Value
CUST-0034117,45,3,4276.65,3,2,3,8,Mid-Value
CUST-0034125,157,6,8561.71,2,4,4,10,High-Value
CUST-0034190,-4,2,2742.7,4,1,2,7,Mid-Value
CUST-0034193,82,3,4627.21,2,2,3,7,Mid-Value
CUST-0034200,41,2,3244.8900000000003,3,1,2,6,Low-Value
CUST-0034243,212,2,2049.2,1,1,1,3,Low-Value
CUST-0034254,20,1,498.37,3,1,1,5,Low-Value
CUST-0034281,106,3,5324.1,2,2,3,7,Mid-Value
CUST-0034282,2,2,3861.0999999999995,3,1,2,6,Low-Value
CUST-0034286,102,4,4943.03,2,3,3,8,Mid-Value
CUST-0034379,-17,3,4848.91,4,2,3,9,Mid-Value
CUST-0034381,130,3,2887.5699999999997,2,2,2,6,Low-Value
CUST-0034389,-34,3,2819.0299999999997,4,2,2,8,Mid-Value
CUST-0034396,331,2,3973.63,1,1,2,4,Low-Value
CUST-0034411,0,3,3037.7599999999998,3,2,2,7,Mid-Value
CUST-0034452,-4,3,4639.21,4,2,3,9,Mid-Value
CUST-0034508,63,6,8144.8,3,4,4,11,High-Value
CUST-0034563,72,1,2564.95,3,1,2,6,Low-Value
CUST-0034582,17,1,1247.06,3,1,1,5,Low-Value
CUST-0034605,201,2,2453.92,1,1,1,3,Low-Value
CUST-0034631,132,1,875.81,2,1,1,4,Low-Value
CUST-0034636,264,3,4661.4400000000005,1,2,3,6,Low-Value
